nom_absence,prenom_absence,apogee,total_absences,module,module_id,prof_id,id,promo_year
Berouane,Bilal,90569199,27,Langues et Communication II,19,19,11,2019
Berouane,Bilal,90569199,27,Langues et Communication II,20,18,11,2019
Berouane,Bilal,90569199,27,Langues et Communication II,21,25,11,2019
Berouane,Bilal,90569199,24,Langues et Communication III,36,20,11,2019
Berouane,Bilal,90569199,24,Langues et Communication III,37,17,11,2019
Berouane,Bilal,90569199,16,Management I,3,21,11,2019
Berouane,Bilal,90569199,13,Management II,22,26,11,2019
Berouane,Bilal,90569199,14,Management III,38,27,11,2019
Berouane,Bilal,90569199,15,Méthodologies et Génie Logiciel,18,4,11,2019
Berouane,Bilal,90569199,27,Probabilités Statistiques et Calcul Stochastique,4,22,11,2019
Berouane,Bilal,90569199,28,Programmation C Avancé et Complexité,10,6,11,2019
Berouane,Bilal,90569199,9,Programmation des Systèmes,33,11,11,2019
Berouane,Bilal,90569199,17,Programmation Réseaux et Sécurité Informatique,16,13,11,2019
Berouane,Bilal,90569199,13,Programmation Web I,9,10,11,2019
Berouane,Bilal,90569199,26,Programmation web II,25,2,11,2019
Berouane,Bilal,90569199,21,Réseaux informatique II,17,1,11,2019
Berouane,Bilal,90569199,20,Réseaux Informatiques I,5,8,11,2019
Berouane,Bilal,90569199,28,Systèmes d’exploitation,11,6,11,2019
Berouane,Bilal,90569199,16,Systèmes d’Information et Bases de Données Relationnelles,6,15,11,2019
Berouane,Bilal,90569199,20,Théories des Graphes et Recherche Opérationnelle,7,23,11,2019
Berouane,Bilal,90569199,23,Théories des Langages et Compilation,12,2,11,2019
Berouane,Bilal,90569199,28,Urbanisation des Systèmes d’Information,32,12,11,2019
Berouane,Bilal,90569199,22,Vision Artificielle,27,16,11,2019
Berouane,Bilal,90569199,18,Électronique Numérique,8,24,11,2019
Berouane,Bilal,90569199,26,Langues et Communication I,1,17,11,2019
Berouane,Bilal,90569199,26,Langues et Communication I,2,19,11,2019
Berouane,Bilal,90569199,13,Modélisation et Programmation Objet,14,11,11,2019
Berouane,Bilal,90569199,13,Modélisation et Programmation Objet,15,3,11,2019
Berouane,Bilal,90569199,16,Technologies DotNet et JEE,34,6,11,2019
Berouane,Bilal,90569199,16,Technologies DotNet et JEE,35,4,11,2019
Djamel,Adil,22135175,32,Administration et Optimisation des BD,24,12,12,2019
Djamel,Adil,22135175,22,Architecture des Ordinateurs et Assembleur,13,11,12,2019
Djamel,Adil,22135175,32,Base de Données Relationnelle-Objet et Répartie,28,5,12,2019
Djamel,Adil,22135175,30,Business Intelligence,31,9,12,2019
Djamel,Adil,22135175,24,Intelligence Artificielle,23,9,12,2019
Djamel,Adil,22135175,29,Java Avancé,26,7,12,2019
Djamel,Adil,22135175,32,Langues et Communication II,19,19,12,2019
Djamel,Adil,22135175,32,Langues et Communication II,20,18,12,2019
Djamel,Adil,22135175,32,Langues et Communication II,21,25,12,2019
Djamel,Adil,22135175,19,Langues et Communication III,36,20,12,2019
Djamel,Adil,22135175,19,Langues et Communication III,37,17,12,2019
Djamel,Adil,22135175,18,Management I,3,21,12,2019
Djamel,Adil,22135175,15,Management II,22,26,12,2019
Djamel,Adil,22135175,21,Management III,38,27,12,2019
Djamel,Adil,22135175,27,Méthodologies et Génie Logiciel,18,4,12,2019
Djamel,Adil,22135175,29,Probabilités Statistiques et Calcul Stochastique,4,22,12,2019
Djamel,Adil,22135175,31,Programmation C Avancé et Complexité,10,6,12,2019
Djamel,Adil,22135175,14,Programmation des Systèmes,33,11,12,2019
Djamel,Adil,22135175,26,Programmation Réseaux et Sécurité Informatique,16,13,12,2019
Djamel,Adil,22135175,25,Programmation Web I,9,10,12,2019
Djamel,Adil,22135175,31,Programmation web II,25,2,12,2019
Djamel,Adil,22135175,32,Réseaux informatique II,17,1,12,2019
Djamel,Adil,22135175,29,Réseaux Informatiques I,5,8,12,2019
Djamel,Adil,22135175,32,Systèmes d’exploitation,11,6,12,2019
Djamel,Adil,22135175,28,Systèmes d’Information et Bases de Données Relationnelles,6,15,12,2019
Djamel,Adil,22135175,29,Théories des Graphes et Recherche Opérationnelle,7,23,12,2019
Djamel,Adil,22135175,31,Théories des Langages et Compilation,12,2,12,2019
Djamel,Adil,22135175,30,Urbanisation des Systèmes d’Information,32,12,12,2019
Djamel,Adil,22135175,26,Vision Artificielle,27,16,12,2019
Djamel,Adil,22135175,20,Électronique Numérique,8,24,12,2019
Djamel,Adil,22135175,30,Langues et Communication I,1,17,12,2019
Djamel,Adil,22135175,30,Langues et Communication I,2,19,12,2019
Djamel,Adil,22135175,19,Modélisation et Programmation Objet,14,11,12,2019
Djamel,Adil,22135175,19,Modélisation et Programmation Objet,15,3,12,2019
Djamel,Adil,22135175,24,Technologies DotNet et JEE,34,6,12,2019
Djamel,Adil,22135175,24,Technologies DotNet et JEE,35,4,12,2019
Arbi,Laila,14704189,30,Administration et Optimisation des BD,24,12,13,2019
Arbi,Laila,14704189,17,Architecture des Ordinateurs et Assembleur,13,11,13,2019
Arbi,Laila,14704189,31,Base de Données Relationnelle-Objet et Répartie,28,5,13,2019
Arbi,Laila,14704189,29,Business Intelligence,31,9,13,2019
Arbi,Laila,14704189,23,Intelligence Artificielle,23,9,13,2019
Arbi,Laila,14704189,32,Java Avancé,26,7,13,2019
Arbi,Laila,14704189,30,Langues et Communication II,19,19,13,2019
Arbi,Laila,14704189,30,Langues et Communication II,20,18,13,2019
Arbi,Laila,14704189,30,Langues et Communication II,21,25,13,2019
Arbi,Laila,14704189,29,Langues et Communication III,36,20,13,2019
Arbi,Laila,14704189,29,Langues et Communication III,37,17,13,2019
Arbi,Laila,14704189,11,Management I,3,21,13,2019
Arbi,Laila,14704189,17,Management II,22,26,13,2019
Arbi,Laila,14704189,17,Management III,38,27,13,2019
Arbi,Laila,14704189,24,Méthodologies et Génie Logiciel,18,4,13,2019
Arbi,Laila,14704189,30,Probabilités Statistiques et Calcul Stochastique,4,22,13,2019
Arbi,Laila,14704189,29,Programmation C Avancé et Complexité,10,6,13,2019
Arbi,Laila,14704189,14,Programmation des Systèmes,33,11,13,2019
Arbi,Laila,14704189,26,Programmation Réseaux et Sécurité Informatique,16,13,13,2019
Arbi,Laila,14704189,24,Programmation Web I,9,10,13,2019
Arbi,Laila,14704189,31,Programmation web II,25,2,13,2019
Arbi,Laila,14704189,23,Réseaux informatique II,17,1,13,2019
Arbi,Laila,14704189,20,Réseaux Informatiques I,5,8,13,2019
Arbi,Laila,14704189,31,Systèmes d’exploitation,11,6,13,2019
Arbi,Laila,14704189,21,Systèmes d’Information et Bases de Données Relationnelles,6,15,13,2019
Arbi,Laila,14704189,27,Théories des Graphes et Recherche Opérationnelle,7,23,13,2019
Arbi,Laila,14704189,32,Théories des Langages et Compilation,12,2,13,2019
Arbi,Laila,14704189,31,Urbanisation des Systèmes d’Information,32,12,13,2019
Arbi,Laila,14704189,26,Vision Artificielle,27,16,13,2019
Arbi,Laila,14704189,21,Électronique Numérique,8,24,13,2019
Arbi,Laila,14704189,27,Langues et Communication I,1,17,13,2019
Arbi,Laila,14704189,27,Langues et Communication I,2,19,13,2019
Arbi,Laila,14704189,20,Modélisation et Programmation Objet,14,11,13,2019
Arbi,Laila,14704189,20,Modélisation et Programmation Objet,15,3,13,2019
Arbi,Laila,14704189,17,Technologies DotNet et JEE,34,6,13,2019
Arbi,Laila,14704189,17,Technologies DotNet et JEE,35,4,13,2019
Lahrichi,Rama,25415120,25,Administration et Optimisation des BD,24,12,14,2019
Lahrichi,Rama,25415120,9,Architecture des Ordinateurs et Assembleur,13,11,14,2019
Lahrichi,Rama,25415120,29,Base de Données Relationnelle-Objet et Répartie,28,5,14,2019
Lahrichi,Rama,25415120,25,Business Intelligence,31,9,14,2019
Lahrichi,Rama,25415120,20,Intelligence Artificielle,23,9,14,2019
Lahrichi,Rama,25415120,26,Java Avancé,26,7,14,2019
Lahrichi,Rama,25415120,27,Langues et Communication II,19,19,14,2019
Lahrichi,Rama,25415120,27,Langues et Communication II,20,18,14,2019
Lahrichi,Rama,25415120,27,Langues et Communication II,21,25,14,2019
Lahrichi,Rama,25415120,12,Langues et Communication III,36,20,14,2019
Lahrichi,Rama,25415120,12,Langues et Communication III,37,17,14,2019
Lahrichi,Rama,25415120,12,Management I,3,21,14,2019
Lahrichi,Rama,25415120,7,Management II,22,26,14,2019
Lahrichi,Rama,25415120,8,Management III,38,27,14,2019
Lahrichi,Rama,25415120,9,Méthodologies et Génie Logiciel,18,4,14,2019
Lahrichi,Rama,25415120,27,Probabilités Statistiques et Calcul Stochastique,4,22,14,2019
Lahrichi,Rama,25415120,28,Programmation C Avancé et Complexité,10,6,14,2019
Lahrichi,Rama,25415120,13,Programmation des Systèmes,33,11,14,2019
Lahrichi,Rama,25415120,13,Programmation Réseaux et Sécurité Informatique,16,13,14,2019
Lahrichi,Rama,25415120,11,Programmation Web I,9,10,14,2019
Lahrichi,Rama,25415120,25,Programmation web II,25,2,14,2019
Lahrichi,Rama,25415120,27,Réseaux informatique II,17,1,14,2019
Lahrichi,Rama,25415120,16,Réseaux Informatiques I,5,8,14,2019
Lahrichi,Rama,25415120,24,Systèmes d’exploitation,11,6,14,2019
Lahrichi,Rama,25415120,20,Systèmes d’Information et Bases de Données Relationnelles,6,15,14,2019
Lahrichi,Rama,25415120,25,Théories des Graphes et Recherche Opérationnelle,7,23,14,2019
Lahrichi,Rama,25415120,30,Théories des Langages et Compilation,12,2,14,2019
Lahrichi,Rama,25415120,30,Urbanisation des Systèmes d’Information,32,12,14,2019
Lahrichi,Rama,25415120,17,Vision Artificielle,27,16,14,2019
Lahrichi,Rama,25415120,13,Électronique Numérique,8,24,14,2019
Lahrichi,Rama,25415120,26,Langues et Communication I,1,17,14,2019
Lahrichi,Rama,25415120,26,Langues et Communication I,2,19,14,2019
Lahrichi,Rama,25415120,13,Modélisation et Programmation Objet,14,11,14,2019
Lahrichi,Rama,25415120,13,Modélisation et Programmation Objet,15,3,14,2019
Lahrichi,Rama,25415120,13,Technologies DotNet et JEE,34,6,14,2019
Lahrichi,Rama,25415120,13,Technologies DotNet et JEE,35,4,14,2019
El-Rahmani,Fouad,29962256,32,Administration et Optimisation des BD,24,12,15,2019
El-Rahmani,Fouad,29962256,14,Architecture des Ordinateurs et Assembleur,13,11,15,2019
El-Rahmani,Fouad,29962256,32,Base de Données Relationnelle-Objet et Répartie,28,5,15,2019
El-Rahmani,Fouad,29962256,30,Business Intelligence,31,9,15,2019
El-Rahmani,Fouad,29962256,25,Intelligence Artificielle,23,9,15,2019
El-Rahmani,Fouad,29962256,30,Java Avancé,26,7,15,2019
El-Rahmani,Fouad,29962256,28,Langues et Communication II,19,19,15,2019
El-Rahmani,Fouad,29962256,28,Langues et Communication II,20,18,15,2019
El-Rahmani,Fouad,29962256,28,Langues et Communication II,21,25,15,2019
El-Rahmani,Fouad,29962256,26,Langues et Communication III,36,20,15,2019
El-Rahmani,Fouad,29962256,26,Langues et Communication III,37,17,15,2019
El-Rahmani,Fouad,29962256,15,Management I,3,21,15,2019
El-Rahmani,Fouad,29962256,12,Management II,22,26,15,2019
El-Rahmani,Fouad,29962256,14,Management III,38,27,15,2019
El-Rahmani,Fouad,29962256,19,Méthodologies et Génie Logiciel,18,4,15,2019
El-Rahmani,Fouad,29962256,29,Probabilités Statistiques et Calcul Stochastique,4,22,15,2019
El-Rahmani,Fouad,29962256,29,Programmation C Avancé et Complexité,10,6,15,2019
El-Rahmani,Fouad,29962256,11,Programmation des Systèmes,33,11,15,2019
El-Rahmani,Fouad,29962256,23,Programmation Réseaux et Sécurité Informatique,16,13,15,2019
El-Rahmani,Fouad,29962256,23,Programmation Web I,9,10,15,2019
El-Rahmani,Fouad,29962256,28,Programmation web II,25,2,15,2019
El-Rahmani,Fouad,29962256,23,Réseaux informatique II,17,1,15,2019
El-Rahmani,Fouad,29962256,27,Réseaux Informatiques I,5,8,15,2019
El-Rahmani,Fouad,29962256,30,Systèmes d’exploitation,11,6,15,2019
El-Rahmani,Fouad,29962256,23,Systèmes d’Information et Bases de Données Relationnelles,6,15,15,2019
El-Rahmani,Fouad,29962256,28,Théories des Graphes et Recherche Opérationnelle,7,23,15,2019
El-Rahmani,Fouad,29962256,28,Théories des Langages et Compilation,12,2,15,2019
El-Rahmani,Fouad,29962256,32,Urbanisation des Systèmes d’Information,32,12,15,2019
El-Rahmani,Fouad,29962256,24,Vision Artificielle,27,16,15,2019
El-Rahmani,Fouad,29962256,23,Électronique Numérique,8,24,15,2019
El-Rahmani,Fouad,29962256,29,Langues et Communication I,1,17,15,2019
El-Rahmani,Fouad,29962256,29,Langues et Communication I,2,19,15,2019
El-Rahmani,Fouad,29962256,7,Modélisation et Programmation Objet,14,11,15,2019
El-Rahmani,Fouad,29962256,7,Modélisation et Programmation Objet,15,3,15,2019
El-Rahmani,Fouad,29962256,18,Technologies DotNet et JEE,34,6,15,2019
El-Rahmani,Fouad,29962256,18,Technologies DotNet et JEE,35,4,15,2019
Mouhammad,Rachid,20612869,18,Administration et Optimisation des BD,24,12,16,2019
Mouhammad,Rachid,20612869,0,Architecture des Ordinateurs et Assembleur,13,11,16,2019
Mouhammad,Rachid,20612869,18,Base de Données Relationnelle-Objet et Répartie,28,5,16,2019
Mouhammad,Rachid,20612869,13,Business Intelligence,31,9,16,2019
Mouhammad,Rachid,20612869,15,Intelligence Artificielle,23,9,16,2019
Mouhammad,Rachid,20612869,18,Java Avancé,26,7,16,2019
Mouhammad,Rachid,20612869,16,Langues et Communication II,19,19,16,2019
Mouhammad,Rachid,20612869,16,Langues et Communication II,20,18,16,2019
Mouhammad,Rachid,20612869,16,Langues et Communication II,21,25,16,2019
Mouhammad,Rachid,20612869,10,Langues et Communication III,36,20,16,2019
Mouhammad,Rachid,20612869,10,Langues et Communication III,37,17,16,2019
Mouhammad,Rachid,20612869,0,Management I,3,21,16,2019
Mouhammad,Rachid,20612869,0,Management II,22,26,16,2019
Mouhammad,Rachid,20612869,0,Management III,38,27,16,2019
Mouhammad,Rachid,20612869,6,Méthodologies et Génie Logiciel,18,4,16,2019
Mouhammad,Rachid,20612869,23,Probabilités Statistiques et Calcul Stochastique,4,22,16,2019
Mouhammad,Rachid,20612869,21,Programmation C Avancé et Complexité,10,6,16,2019
Mouhammad,Rachid,20612869,0,Programmation des Systèmes,33,11,16,2019
Mouhammad,Rachid,20612869,12,Programmation Réseaux et Sécurité Informatique,16,13,16,2019
Mouhammad,Rachid,20612869,9,Programmation Web I,9,10,16,2019
Mouhammad,Rachid,20612869,22,Programmation web II,25,2,16,2019
Mouhammad,Rachid,20612869,15,Réseaux informatique II,17,1,16,2019
Mouhammad,Rachid,20612869,13,Réseaux Informatiques I,5,8,16,2019
Mouhammad,Rachid,20612869,24,Systèmes d’exploitation,11,6,16,2019
Mouhammad,Rachid,20612869,8,Systèmes d’Information et Bases de Données Relationnelles,6,15,16,2019
Mouhammad,Rachid,20612869,13,Théories des Graphes et Recherche Opérationnelle,7,23,16,2019
Mouhammad,Rachid,20612869,24,Théories des Langages et Compilation,12,2,16,2019
Mouhammad,Rachid,20612869,24,Urbanisation des Systèmes d’Information,32,12,16,2019
Mouhammad,Rachid,20612869,9,Vision Artificielle,27,16,16,2019
Mouhammad,Rachid,20612869,7,Électronique Numérique,8,24,16,2019
Mouhammad,Rachid,20612869,20,Langues et Communication I,1,17,16,2019
Mouhammad,Rachid,20612869,20,Langues et Communication I,2,19,16,2019
Mouhammad,Rachid,20612869,0,Modélisation et Programmation Objet,14,11,16,2019
Mouhammad,Rachid,20612869,0,Modélisation et Programmation Objet,15,3,16,2019
Mouhammad,Rachid,20612869,0,Technologies DotNet et JEE,34,6,16,2019
Mouhammad,Rachid,20612869,0,Technologies DotNet et JEE,35,4,16,2019
Fassi,Zaynab,57761949,30,Administration et Optimisation des BD,24,12,17,2019
Fassi,Zaynab,57761949,18,Architecture des Ordinateurs et Assembleur,13,11,17,2019
Fassi,Zaynab,57761949,28,Base de Données Relationnelle-Objet et Répartie,28,5,17,2019
Fassi,Zaynab,57761949,27,Business Intelligence,31,9,17,2019
Fassi,Zaynab,57761949,23,Intelligence Artificielle,23,9,17,2019
Fassi,Zaynab,57761949,29,Java Avancé,26,7,17,2019
Fassi,Zaynab,57761949,24,Langues et Communication II,19,19,17,2019
Fassi,Zaynab,57761949,24,Langues et Communication II,20,18,17,2019
Fassi,Zaynab,57761949,24,Langues et Communication II,21,25,17,2019
Fassi,Zaynab,57761949,20,Langues et Communication III,36,20,17,2019
Fassi,Zaynab,57761949,20,Langues et Communication III,37,17,17,2019
Fassi,Zaynab,57761949,15,Management I,3,21,17,2019
Fassi,Zaynab,57761949,18,Management II,22,26,17,2019
Fassi,Zaynab,57761949,13,Management III,38,27,17,2019
Fassi,Zaynab,57761949,21,Méthodologies et Génie Logiciel,18,4,17,2019
Fassi,Zaynab,57761949,25,Probabilités Statistiques et Calcul Stochastique,4,22,17,2019
Fassi,Zaynab,57761949,27,Programmation C Avancé et Complexité,10,6,17,2019
Fassi,Zaynab,57761949,6,Programmation des Systèmes,33,11,17,2019
Fassi,Zaynab,57761949,23,Programmation Réseaux et Sécurité Informatique,16,13,17,2019
Fassi,Zaynab,57761949,15,Programmation Web I,9,10,17,2019
Fassi,Zaynab,57761949,32,Programmation web II,25,2,17,2019
Fassi,Zaynab,57761949,22,Réseaux informatique II,17,1,17,2019
Fassi,Zaynab,57761949,29,Réseaux Informatiques I,5,8,17,2019
Fassi,Zaynab,57761949,31,Systèmes d’exploitation,11,6,17,2019
Fassi,Zaynab,57761949,22,Systèmes d’Information et Bases de Données Relationnelles,6,15,17,2019
Fassi,Zaynab,57761949,29,Théories des Graphes et Recherche Opérationnelle,7,23,17,2019
Fassi,Zaynab,57761949,32,Théories des Langages et Compilation,12,2,17,2019
Fassi,Zaynab,57761949,24,Urbanisation des Systèmes d’Information,32,12,17,2019
Fassi,Zaynab,57761949,23,Vision Artificielle,27,16,17,2019
Fassi,Zaynab,57761949,21,Électronique Numérique,8,24,17,2019
Fassi,Zaynab,57761949,28,Langues et Communication I,1,17,17,2019
Fassi,Zaynab,57761949,28,Langues et Communication I,2,19,17,2019
Fassi,Zaynab,57761949,17,Modélisation et Programmation Objet,14,11,17,2019
Fassi,Zaynab,57761949,17,Modélisation et Programmation Objet,15,3,17,2019
Fassi,Zaynab,57761949,16,Technologies DotNet et JEE,34,6,17,2019
Fassi,Zaynab,57761949,16,Technologies DotNet et JEE,35,4,17,2019
Benno,Amal,63830043,28,Administration et Optimisation des BD,24,12,18,2019
Benno,Amal,63830043,14,Architecture des Ordinateurs et Assembleur,13,11,18,2019
Benno,Amal,63830043,24,Base de Données Relationnelle-Objet et Répartie,28,5,18,2019
Benno,Amal,63830043,29,Business Intelligence,31,9,18,2019
Benno,Amal,63830043,22,Intelligence Artificielle,23,9,18,2019
Benno,Amal,63830043,29,Java Avancé,26,7,18,2019
Benno,Amal,63830043,22,Langues et Communication II,19,19,18,2019
Benno,Amal,63830043,22,Langues et Communication II,20,18,18,2019
Benno,Amal,63830043,22,Langues et Communication II,21,25,18,2019
Benno,Amal,63830043,18,Langues et Communication III,36,20,18,2019
Benno,Amal,63830043,18,Langues et Communication III,37,17,18,2019
Benno,Amal,63830043,13,Management I,3,21,18,2019
Benno,Amal,63830043,15,Management II,22,26,18,2019
Benno,Amal,63830043,12,Management III,38,27,18,2019
Benno,Amal,63830043,23,Méthodologies et Génie Logiciel,18,4,18,2019
Benno,Amal,63830043,30,Probabilités Statistiques et Calcul Stochastique,4,22,18,2019
Benno,Amal,63830043,30,Programmation C Avancé et Complexité,10,6,18,2019
Benno,Amal,63830043,15,Programmation des Systèmes,33,11,18,2019
Benno,Amal,63830043,26,Programmation Réseaux et Sécurité Informatique,16,13,18,2019
Benno,Amal,63830043,23,Programmation Web I,9,10,18,2019
Benno,Amal,63830043,25,Programmation web II,25,2,18,2019
Benno,Amal,63830043,25,Réseaux informatique II,17,1,18,2019
Benno,Amal,63830043,23,Réseaux Informatiques I,5,8,18,2019
Benno,Amal,63830043,28,Systèmes d’exploitation,11,6,18,2019
Benno,Amal,63830043,20,Systèmes d’Information et Bases de Données Relationnelles,6,15,18,2019
Benno,Amal,63830043,25,Théories des Graphes et Recherche Opérationnelle,7,23,18,2019
Benno,Amal,63830043,25,Théories des Langages et Compilation,12,2,18,2019
Benno,Amal,63830043,28,Urbanisation des Systèmes d’Information,32,12,18,2019
Benno,Amal,63830043,17,Vision Artificielle,27,16,18,2019
Benno,Amal,63830043,18,Électronique Numérique,8,24,18,2019
Benno,Amal,63830043,27,Langues et Communication I,1,17,18,2019
Benno,Amal,63830043,27,Langues et Communication I,2,19,18,2019
Benno,Amal,63830043,14,Modélisation et Programmation Objet,14,11,18,2019
